Season,MatchId,RoundNumber,RoundName,utc,Home,Away,PlayerId,Player,Team,Period,Kicks,Handballs,Disposals
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1013464,Lawson Humphries,Geelong,1,1,0,1
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1013464,Lawson Humphries,Geelong,2,2,1,3
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1013464,Lawson Humphries,Geelong,3,3,1,4
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1013464,Lawson Humphries,Geelong,4,4,1,5
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I296733,Mark Blicavs,Geelong,1,2,5,7
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I296733,Mark Blicavs,Geelong,2,2,3,5
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I296733,Mark Blicavs,Geelong,3,4,2,6
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I296733,Mark Blicavs,Geelong,4,0,2,2
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1007102,Mark O'Connor,Geelong,1,5,0,5
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1007102,Mark O'Connor,Geelong,2,1,3,4
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1007102,Mark O'Connor,Geelong,3,1,0,1
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1015889,Max Holmes,Geelong,1,2,3,5
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1015889,Max Holmes,Geelong,2,3,3,6
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1015889,Max Holmes,Geelong,3,5,5,10
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1015889,Max Holmes,Geelong,4,2,0,2
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1024982,Oisin Mullin,Geelong,1,1,0,1
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1024982,Oisin Mullin,Geelong,2,1,2,3
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1024982,Oisin Mullin,Geelong,3,0,1,1
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1024982,Oisin Mullin,Geelong,4,1,1,2
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1025034,Oliver Dempsey,Geelong,1,4,3,7
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1025034,Oliver Dempsey,Geelong,2,3,5,8
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1025034,Oliver Dempsey,Geelong,3,4,3,7
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1025034,Oliver Dempsey,Geelong,4,2,1,3
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I270917,Patrick Dangerfield,Geelong,1,4,2,6
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I270917,Patrick Dangerfield,Geelong,2,1,2,3
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I270917,Patrick Dangerfield,Geelong,3,3,2,5
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I270917,Patrick Dangerfield,Geelong,4,3,2,5
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1009229,Sam De Koning,Geelong,1,1,2,3
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1009229,Sam De Koning,Geelong,2,1,3,4
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1009229,Sam De Koning,Geelong,4,1,1,2
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1016433,Shannon Neale,Geelong,2,0,1,1
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1016433,Shannon Neale,Geelong,3,0,2,2
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1016433,Shannon Neale,Geelong,4,2,1,3
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I993878,Shaun Mannagh,Geelong,1,1,1,2
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I993878,Shaun Mannagh,Geelong,2,5,0,5
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I993878,Shaun Mannagh,Geelong,3,4,1,5
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I993878,Shaun Mannagh,Geelong,4,3,0,3
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I994386,Tom Atkins,Geelong,1,4,0,4
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I994386,Tom Atkins,Geelong,2,2,3,5
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I994386,Tom Atkins,Geelong,3,5,1,6
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I994386,Tom Atkins,Geelong,4,2,0,2
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I291800,Tom Stewart,Geelong,1,1,1,2
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I291800,Tom Stewart,Geelong,2,8,1,9
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I291800,Tom Stewart,Geelong,3,5,1,6
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I291800,Tom Stewart,Geelong,4,5,0,5
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I997230,Tyson Stengle,Geelong,1,1,0,1
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I997230,Tyson Stengle,Geelong,2,2,1,3
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I997230,Tyson Stengle,Geelong,3,3,0,3
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I997230,Tyson Stengle,Geelong,4,5,0,5
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1004870,Zach Guthrie,Geelong,1,1,1,2
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1004870,Zach Guthrie,Geelong,2,3,0,3
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1004870,Zach Guthrie,Geelong,3,5,1,6
2025,CD_M20250142502,25,Finals Week 1,2025-09-05T09:40:00.000+0000,Geelong Cats,Brisbane Lions,CD_I1004870,Zach Guthrie,Geelong,4,2,1,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1019038,Aaron Cadman,Greater Western Sydney,1,3,0,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1019038,Aaron Cadman,Greater Western Sydney,2,1,2,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1019038,Aaron Cadman,Greater Western Sydney,3,2,0,2
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1019038,Aaron Cadman,Greater Western Sydney,4,0,2,2
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1014038,Callum Brown,Greater Western Sydney,1,1,0,1
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1014038,Callum Brown,Greater Western Sydney,2,1,2,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1014038,Callum Brown,Greater Western Sydney,3,1,3,4
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1014038,Callum Brown,Greater Western Sydney,4,1,2,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1008083,Connor Idun,Greater Western Sydney,1,1,0,1
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1008083,Connor Idun,Greater Western Sydney,2,2,2,4
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1008083,Connor Idun,Greater Western Sydney,3,2,1,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1008083,Connor Idun,Greater Western Sydney,4,1,0,1
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1020650,Darcy Jones,Greater Western Sydney,1,2,0,2
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1020650,Darcy Jones,Greater Western Sydney,2,2,1,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1023266,Finn Callaghan,Greater Western Sydney,1,6,3,9
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1023266,Finn Callaghan,Greater Western Sydney,2,6,5,11
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1023266,Finn Callaghan,Greater Western Sydney,3,6,6,12
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1023266,Finn Callaghan,Greater Western Sydney,4,1,1,2
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I993107,Harry Himmelberg,Greater Western Sydney,1,1,1,2
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I993107,Harry Himmelberg,Greater Western Sydney,2,2,1,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I993107,Harry Himmelberg,Greater Western Sydney,3,1,2,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I993107,Harry Himmelberg,Greater Western Sydney,4,1,0,1
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1027925,Harvey Thomas,Greater Western Sydney,1,1,1,2
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1027925,Harvey Thomas,Greater Western Sydney,2,2,3,5
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1027925,Harvey Thomas,Greater Western Sydney,3,1,3,4
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1027925,Harvey Thomas,Greater Western Sydney,4,0,3,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1008123,Jake Riccardi,Greater Western Sydney,1,1,0,1
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1008123,Jake Riccardi,Greater Western Sydney,2,2,1,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1008123,Jake Riccardi,Greater Western Sydney,3,3,2,5
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1008123,Jake Riccardi,Greater Western Sydney,4,5,1,6
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I293884,Jake Stringer,Greater Western Sydney,1,0,2,2
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I293884,Jake Stringer,Greater Western Sydney,2,2,1,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I293884,Jake Stringer,Greater Western Sydney,3,3,1,4
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I293884,Jake Stringer,Greater Western Sydney,4,1,0,1
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I296324,Jesse Hogan,Greater Western Sydney,1,1,0,1
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I296324,Jesse Hogan,Greater Western Sydney,2,1,0,1
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I296324,Jesse Hogan,Greater Western Sydney,3,2,4,6
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I296324,Jesse Hogan,Greater Western Sydney,4,1,0,1
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1032629,Joe Fonti,Greater Western Sydney,1,0,1,1
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1032629,Joe Fonti,Greater Western Sydney,2,2,1,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1032629,Joe Fonti,Greater Western Sydney,3,1,2,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1032629,Joe Fonti,Greater Western Sydney,4,1,1,2
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I296347,Josh Kelly,Greater Western Sydney,3,6,8,14
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I296347,Josh Kelly,Greater Western Sydney,4,3,1,4
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1008436,Kieren Briggs,Greater Western Sydney,1,3,3,6
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1008436,Kieren Briggs,Greater Western Sydney,2,2,1,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1008436,Kieren Briggs,Greater Western Sydney,3,1,4,5
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1008436,Kieren Briggs,Greater Western Sydney,4,2,0,2
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1009253,Lachie Ash,Greater Western Sydney,1,6,0,6
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1009253,Lachie Ash,Greater Western Sydney,2,3,3,6
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1009253,Lachie Ash,Greater Western Sydney,3,5,3,8
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1009253,Lachie Ash,Greater Western Sydney,4,5,3,8
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I294305,Lachie Whitfield,Greater Western Sydney,1,4,5,9
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I294305,Lachie Whitfield,Greater Western Sydney,2,5,3,8
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I294305,Lachie Whitfield,Greater Western Sydney,3,8,5,13
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I294305,Lachie Whitfield,Greater Western Sydney,4,4,2,6
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1008691,Leek Aleer,Greater Western Sydney,1,1,1,2
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1008691,Leek Aleer,Greater Western Sydney,2,0,2,2
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1008691,Leek Aleer,Greater Western Sydney,3,2,2,4
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1008691,Leek Aleer,Greater Western Sydney,4,2,0,2
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1015777,Ryan Angwin,Greater Western Sydney,1,2,4,6
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1015777,Ryan Angwin,Greater Western Sydney,2,2,1,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1015777,Ryan Angwin,Greater Western Sydney,3,5,3,8
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1015777,Ryan Angwin,Greater Western Sydney,4,1,0,1
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1005247,Sam Taylor,Greater Western Sydney,1,0,1,1
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1005247,Sam Taylor,Greater Western Sydney,2,2,0,2
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1005247,Sam Taylor,Greater Western Sydney,3,2,1,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1005247,Sam Taylor,Greater Western Sydney,4,2,0,2
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I291969,Stephen Coniglio,Greater Western Sydney,1,3,2,5
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I291969,Stephen Coniglio,Greater Western Sydney,2,2,1,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I291969,Stephen Coniglio,Greater Western Sydney,3,3,0,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I291969,Stephen Coniglio,Greater Western Sydney,4,2,1,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1008139,Toby Bedford,Greater Western Sydney,1,2,3,5
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1008139,Toby Bedford,Greater Western Sydney,2,2,2,4
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1008139,Toby Bedford,Greater Western Sydney,3,1,0,1
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1008139,Toby Bedford,Greater Western Sydney,4,2,1,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I295344,Toby Greene,Greater Western Sydney,1,2,1,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I295344,Toby Greene,Greater Western Sydney,2,2,1,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I295344,Toby Greene,Greater Western Sydney,3,2,0,2
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I295344,Toby Greene,Greater Western Sydney,4,3,1,4
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1009528,Tom Green,Greater Western Sydney,1,1,9,10
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1009528,Tom Green,Greater Western Sydney,2,4,8,12
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1009528,Tom Green,Greater Western Sydney,3,3,7,10
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1009528,Tom Green,Greater Western Sydney,4,0,2,2
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1006135,Xavier O'Halloran,Greater Western Sydney,1,2,0,2
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1006135,Xavier O'Halloran,Greater Western Sydney,2,2,1,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1006135,Xavier O'Halloran,Greater Western Sydney,3,5,2,7
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1006135,Xavier O'Halloran,Greater Western Sydney,4,1,4,5
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I993794,Blake Hardwick,Hawthorn,1,1,2,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I993794,Blake Hardwick,Hawthorn,2,5,1,6
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I993794,Blake Hardwick,Hawthorn,3,3,0,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I993794,Blake Hardwick,Hawthorn,4,4,4,8
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1032100,Calsher Dear,Hawthorn,1,2,1,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1032100,Calsher Dear,Hawthorn,2,0,2,2
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I998390,Changkuoth Jiath,Hawthorn,3,1,2,3
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I998390,Changkuoth Jiath,Hawthorn,4,1,3,4
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1017094,Connor Macdonald,Hawthorn,1,3,2,5
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1017094,Connor Macdonald,Hawthorn,2,4,3,7
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1017094,Connor Macdonald,Hawthorn,3,1,0,1
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1017094,Connor Macdonald,Hawthorn,4,4,0,4
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1007124,Conor Nash,Hawthorn,1,1,7,8
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1007124,Conor Nash,Hawthorn,2,4,1,5
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1007124,Conor Nash,Hawthorn,3,2,4,6
2025,CD_M20250142503,25,Finals Week 1,2025-09-06T05:15:00.000+0000,GWS GIANTS,Hawthorn,CD_I1007124,Conor Nash,Hawthorn,4,1,4,5
