MatchId,Player,Team,RatingPoints,EstimatedRating,CoachesVotes,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,Turnovers,Tackles,PressureActs,ContestedPossessions,GroundBallGets,Intercepts,Marks,InterceptMarks,ContestedMarks,TotalClearances,FirstPossessions,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,ScoreLaunches,Season,Round
20171806,Lachie Neale,Fremantle,15.3,13.91,0,90,95,68,14,13,27,77.8,415,5,5,3,23,10,6,2,6,0,0,6,7,0,0,0,0,0,0,0,0,0,2017,18
20171806,James Sicily,Hawthorn,14.0,8.41,4,104,104,84,15,14,29,89.7,249,1,3,0,8,12,5,11,11,5,4,1,3,0,0,0,0,0,0,0,5,4,2017,18
20171806,Billy Hartung,Hawthorn,13.3,7.92,0,68,82,80,11,9,20,85.0,478,1,4,0,16,3,1,3,9,0,0,0,0,0,0,0,1,1,0,0,7,1,2017,18
20171806,Daniel Howe,Hawthorn,13.2,9.08,0,86,82,82,7,5,12,75.0,233,1,1,6,19,5,3,1,5,0,1,1,2,0,0,0,2,2,0,0,4,0,2017,18
20171806,Ryan Burton,Hawthorn,11.2,9.24,0,77,73,80,11,10,21,81.0,293,2,7,2,10,7,6,5,5,1,1,0,1,0,0,0,0,0,0,0,6,2,2017,18
20171806,Conor Glass,Hawthorn,11.0,5.36,0,84,63,82,10,5,15,93.3,240,4,0,2,8,5,3,8,5,3,1,0,0,0,0,0,0,0,0,0,5,2,2017,18
20171806,Isaac Smith,Hawthorn,11.0,8.93,0,79,86,85,13,7,20,90.0,338,3,3,2,18,4,2,0,6,0,0,2,2,0,0,0,1,1,0,0,6,0,2017,18
20171806,David Mundy,Fremantle,10.9,11.8,0,71,67,80,14,7,21,61.9,374,6,5,2,26,9,9,2,1,0,0,3,3,0,0,0,0,0,0,2,4,1,2017,18
20171806,Michael Walters,Fremantle,10.8,12.2,0,47,39,66,8,2,10,70.0,175,1,0,2,15,7,2,3,2,0,0,2,2,0,0,0,1,0,0,0,5,1,2017,18
20171806,Blake Hardwick,Hawthorn,10.3,7.15,1,101,87,84,17,6,23,87.0,289,3,4,2,9,7,4,7,6,2,2,0,1,0,0,0,0,0,0,2,6,2,2017,18
20171806,Sean Darcy,Fremantle,10.1,7.61,0,87,85,86,3,8,11,72.7,49,1,2,6,17,9,5,5,3,2,2,3,4,62,31,7,1,0,1,0,1,0,2017,18
20171806,Ricky Henderson,Hawthorn,9.8,8.29,0,81,103,73,13,6,19,78.9,368,5,2,2,8,2,1,1,10,0,0,0,1,0,0,0,3,2,1,2,8,0,2017,18
20171806,Shaun Burgoyne,Hawthorn,9.7,13.31,0,78,82,74,8,11,19,89.5,29,1,1,4,13,7,5,3,5,0,0,0,2,0,0,0,2,1,1,3,7,2,2017,18
20171806,Luke Hodge,Hawthorn,9.5,10.98,0,90,86,83,13,8,21,85.7,228,1,2,3,11,6,3,9,6,4,1,1,1,0,0,0,0,0,0,0,3,0,2017,18
20171806,Jarryd Roughead,Hawthorn,9.5,11.63,0,80,79,89,6,14,20,75.0,113,2,3,3,6,6,4,1,3,0,1,0,1,0,0,0,3,2,0,1,6,0,2017,18
20171806,Ryan Schoenmakers,Hawthorn,9.3,8.94,0,64,56,74,9,8,17,64.7,166,1,2,1,14,6,4,2,2,0,1,1,2,2,0,0,3,1,2,0,8,2,2017,18
20171806,Ryan Nyhuis,Fremantle,8.8,7.75,0,57,60,94,6,5,11,81.8,133,3,1,4,14,4,3,0,3,0,0,1,0,0,0,0,1,1,0,1,3,0,2017,18
20171806,Ethan Hughes,Fremantle,8.8,6.24,0,72,69,93,8,6,14,85.7,259,1,4,3,23,5,5,4,8,0,0,0,1,0,0,0,0,0,0,0,0,0,2017,18
20171806,Tom Mitchell,Hawthorn,8.7,13.43,7,126,130,85,16,21,37,86.5,334,2,3,5,20,10,8,3,7,0,0,5,4,0,0,0,1,0,1,2,9,2,2017,18
20171806,Griffin Logue,Fremantle,8.0,3.74,0,65,69,68,9,6,15,86.7,156,1,1,2,18,5,4,6,8,1,0,0,0,0,0,0,0,0,0,0,2,1,2017,18
20171806,Shane Kersten,Fremantle,7.8,6.78,0,86,88,84,12,6,18,72.2,146,2,3,1,9,5,4,3,7,1,0,0,0,2,0,0,5,2,2,0,4,0,2017,18
20171806,Tim O'Brien,Hawthorn,7.7,7.45,0,52,57,66,5,3,8,50.0,99,2,2,4,13,7,3,3,3,0,2,0,0,14,3,0,1,1,0,0,3,1,2017,18
20171806,Darcy Tucker,Fremantle,7.1,6.87,0,33,34,62,3,5,8,100.0,79,1,1,3,21,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2017,18
20171806,Stephen Hill,Fremantle,6.9,10.53,0,65,71,80,15,6,21,66.7,387,2,5,2,11,5,4,1,3,0,0,2,2,0,0,0,0,0,0,0,2,0,2017,18
20171806,Nicholas Suban,Fremantle,6.7,8.6,0,54,51,84,5,8,13,69.2,121,1,3,4,18,6,5,2,2,0,0,1,2,0,0,0,0,0,0,0,2,2,2017,18
20171806,Connor Blakely,Fremantle,6.7,10.7,0,119,114,85,20,9,29,75.9,399,1,7,2,8,10,7,4,9,1,2,4,2,0,0,0,0,0,0,0,0,0,2017,18
20171806,Joel Hamling,Fremantle,6.5,7.93,0,83,76,94,10,11,21,81.0,117,0,2,1,7,9,6,10,6,2,1,0,0,0,0,0,0,0,0,0,0,0,2017,18
20171806,Cameron McCarthy,Fremantle,6.5,6.54,0,57,70,92,10,1,11,72.7,281,4,6,4,20,1,0,2,4,1,0,0,0,2,0,0,2,2,0,1,3,0,2017,18
20171806,Kaiden Brand,Hawthorn,6.4,9.12,0,65,72,100,9,9,18,88.9,93,1,0,0,7,3,3,3,9,0,0,0,0,0,0,0,0,0,0,0,4,0,2017,18
20171806,Brendan Whitecross,Hawthorn,6.1,7.88,0,55,68,78,7,11,18,88.9,181,0,3,1,14,1,0,0,7,0,0,1,1,0,0,0,0,0,0,0,9,0,2017,18
20171806,Michael Johnson,Fremantle,5.9,9.72,0,57,56,87,6,5,11,54.5,102,0,3,3,13,3,2,2,4,1,1,0,0,9,4,3,0,0,0,0,2,1,2017,18
20171806,Bradley Hill,Fremantle,4.9,8.64,0,69,77,81,14,11,25,76.0,393,5,6,0,12,5,4,3,5,0,0,1,1,0,0,0,0,0,0,1,1,0,2017,18
20171806,Josh Deluca,Fremantle,4.5,5.29,0,40,35,84,3,8,11,54.5,68,1,5,3,16,7,6,0,0,0,0,2,2,0,0,0,1,0,1,0,3,1,2017,18
20171806,Lee Spurr,Fremantle,4.4,6.26,0,58,43,82,7,4,11,90.9,179,1,2,1,12,3,2,2,3,0,0,1,1,0,0,0,0,0,0,0,2,0,2017,18
20171806,Taylor Duryea,Hawthorn,3.8,7.45,0,61,58,86,7,10,17,64.7,195,3,1,0,5,3,3,3,5,0,0,0,0,0,0,0,2,0,2,2,8,1,2017,18
20171806,Will Langford,Hawthorn,2.9,10.34,0,50,41,81,5,11,16,68.8,110,1,4,3,24,6,6,0,2,0,0,3,3,0,0,0,1,0,1,1,4,0,2017,18
20171806,Liam Shiels,Hawthorn,2.7,11.11,4,75,99,82,11,14,25,64.0,245,4,5,5,18,6,4,1,5,0,0,4,5,0,0,0,2,0,2,0,10,1,2017,18
20171806,Lachie Weller,Fremantle,2.2,8.85,0,62,76,83,11,11,22,77.3,174,0,4,0,9,6,5,5,8,1,0,1,0,0,0,0,0,0,0,0,0,0,2017,18
20171806,Hayden Crozier,Fremantle,2.0,6.72,0,52,70,82,8,6,14,71.4,163,1,3,3,13,4,4,2,7,0,0,0,0,0,0,0,1,0,1,1,3,1,2017,18
20171806,Hayden Ballantyne,Fremantle,1.6,7.47,0,37,47,77,7,2,9,44.4,115,1,4,4,26,3,3,0,2,0,0,1,1,0,0,0,1,1,0,0,4,1,2017,18
20171807,Dustin Martin,Richmond,22.4,17.18,10,150,116,87,25,6,31,58.1,582,10,11,4,19,17,12,4,4,1,2,11,13,0,0,0,2,1,1,2,8,5,2017,18
20171807,Nick Vlastuin,Richmond,19.1,9.5,5,112,87,83,14,7,21,90.5,368,2,2,0,7,9,7,13,11,5,1,0,0,0,0,0,0,0,0,0,2,2,2017,18
20171807,Phil Davis,Greater Western Sydney,17.8,8.6,5,127,97,97,18,5,23,69.6,224,4,6,3,6,13,5,17,7,4,2,0,0,0,0,0,0,0,0,0,1,1,2017,18
20171807,Josh Kelly,Greater Western Sydney,16.1,13.46,0,103,98,82,10,13,23,69.6,296,5,2,6,18,10,7,1,3,0,0,1,1,0,0,0,3,1,2,0,4,0,2017,18
20171807,Lachie Whitfield,Greater Western Sydney,15.7,11.64,0,99,82,62,14,8,22,72.7,413,3,4,0,14,6,6,5,6,1,0,1,2,0,0,0,1,1,0,1,5,1,2017,18
20171807,Zac Williams,Greater Western Sydney,13.8,14.36,0,139,102,86,19,9,28,85.7,387,1,3,2,10,8,6,11,7,4,1,1,1,0,0,0,0,0,0,0,4,2,2017,18
20171807,Dylan Shiel,Greater Western Sydney,13.7,14.14,0,89,66,62,12,10,22,77.3,327,3,5,1,13,14,9,2,1,0,0,9,9,0,0,0,0,0,0,1,4,2,2017,18
20171807,Callan Ward,Greater Western Sydney,12.1,14.1,4,119,114,89,23,14,37,59.5,455,1,12,2,16,16,11,2,2,0,0,9,9,0,0,0,2,1,0,0,4,0,2017,18
20171807,Shane Mumford,Greater Western Sydney,11.8,12.55,0,107,84,86,2,10,12,58.3,-23,1,2,6,16,7,3,3,3,1,1,2,2,66,33,10,0,0,0,0,3,1,2017,18
20171807,Brandon Ellis,Richmond,10.7,10.33,0,92,84,87,15,8,23,78.3,417,3,4,2,18,7,5,5,8,1,0,2,1,0,0,0,0,0,0,0,2,0,2017,18
20171807,Toby Greene,Greater Western Sydney,10.4,14.21,0,84,77,91,13,4,17,70.6,353,5,5,1,17,7,3,1,7,1,1,1,1,0,0,0,2,1,0,1,5,0,2017,18
20171807,Kane Lambert,Richmond,10.4,10.34,0,64,71,88,13,4,17,52.9,364,5,5,3,23,5,5,1,3,0,0,4,3,0,0,0,1,1,0,0,4,0,2017,18
20171807,Devon Smith,Greater Western Sydney,10.0,11.33,0,93,89,83,12,11,23,65.2,284,6,4,6,19,12,9,2,4,0,1,4,3,0,0,0,1,0,1,0,6,0,2017,18
20171807,Toby Nankervis,Richmond,9.8,12.61,0,54,65,74,11,2,13,46.2,140,3,3,2,17,5,3,3,1,0,0,4,3,57,18,3,2,1,1,0,2,2,2017,18
20171807,Nathan Broad,Richmond,9.4,6.68,0,51,50,81,10,2,12,50.0,283,2,3,3,11,6,4,9,1,0,0,1,1,0,0,0,0,0,0,0,2,2,2017,18
20171807,Dion Prestia,Richmond,9.0,11.0,0,63,64,79,11,8,19,52.6,382,5,8,3,19,8,6,3,1,0,0,3,2,0,0,0,0,0,0,0,1,0,2017,18
20171807,Nick Haynes,Greater Western Sydney,8.7,10.02,0,70,52,84,9,5,14,85.7,252,2,2,0,0,4,4,4,3,0,0,0,0,0,0,0,1,1,0,0,2,1,2017,18
20171807,David Astbury,Richmond,8.7,8.41,0,71,36,100,8,2,10,80.0,217,1,1,0,4,6,2,5,3,1,1,0,0,0,0,0,0,0,0,0,3,1,2017,18
20171807,Nathan Wilson,Greater Western Sydney,8.0,8.86,0,88,86,83,18,4,22,72.7,672,7,6,0,7,5,4,5,8,1,0,0,1,0,0,0,0,0,0,0,5,0,2017,18
20171807,Jason Castagna,Richmond,8.0,5.96,0,80,79,88,7,5,12,66.7,148,3,3,9,28,6,3,2,2,0,0,0,0,0,0,0,2,1,0,0,5,1,2017,18
20171807,Josh Caddy,Richmond,7.7,10.56,0,85,72,87,8,6,14,64.3,214,2,1,5,17,6,4,2,5,1,0,2,2,0,0,0,2,1,0,1,4,1,2017,18
20171807,Tom Scully,Greater Western Sydney,7.4,10.79,0,75,83,87,8,13,21,81.0,277,2,1,5,18,11,5,3,3,0,0,2,4,0,0,0,1,0,1,0,4,0,2017,18
20171807,Jack Riewoldt,Richmond,7.1,10.47,0,79,39,97,5,5,10,60.0,129,1,6,1,12,8,3,1,3,0,2,2,0,0,0,0,4,2,1,0,6,0,2017,18
20171807,Daniel Rioli,Richmond,7.0,6.42,0,68,57,76,6,4,10,90.0,111,2,1,3,18,4,0,4,4,1,1,0,0,0,0,0,1,1,0,0,2,0,2017,18
20171807,Kamdyn McIntosh,Richmond,6.9,8.54,0,82,54,82,7,6,13,76.9,179,3,1,3,12,5,4,5,1,0,0,0,0,0,0,0,3,1,0,0,2,1,2017,18
20171807,Dan Butler,Richmond,6.9,10.12,0,33,34,86,6,4,10,60.0,86,2,3,2,18,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2017,18
20171807,Heath Shaw,Greater Western Sydney,6.8,10.05,0,82,68,84,17,0,17,70.6,445,2,6,1,5,3,2,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2017,18
20171807,Dylan Grimes,Richmond,6.2,7.24,0,74,52,78,8,3,11,81.8,99,0,0,3,10,3,2,5,4,1,0,0,0,0,0,0,0,0,0,0,1,1,2017,18
20171807,Alex Rance,Richmond,6.1,13.7,0,71,63,100,12,5,17,76.5,347,1,4,0,1,3,2,9,7,3,0,0,0,0,0,0,0,0,0,0,2,1,2017,18
20171807,Aidan Corr,Greater Western Sydney,5.9,8.19,0,75,57,86,9,7,16,81.3,173,0,1,1,6,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,2,1,2017,18
20171807,Rory Lobb,Greater Western Sydney,5.8,10.22,0,56,34,74,3,4,7,57.1,107,0,2,1,9,5,2,1,1,1,1,1,0,21,11,5,0,0,0,0,3,2,2017,18
20171807,Adam Tomlinson,Greater Western Sydney,5.6,7.91,0,69,56,89,9,4,13,84.6,165,0,2,2,12,6,4,7,5,1,1,0,0,0,0,0,0,0,0,0,3,2,2017,18
20171807,Trent Cotchin,Richmond,5.4,14.63,6,106,109,87,18,9,27,59.3,393,1,8,7,20,10,7,4,4,1,0,4,4,0,0,0,1,0,1,0,2,0,2017,18
20171807,Steve Johnson,Greater Western Sydney,5.2,7.9,0,37,46,76,6,3,9,44.4,28,2,3,3,4,3,2,1,4,0,0,0,0,0,0,0,1,0,0,1,4,0,2017,18
20171807,Corey Ellis,Richmond,5.2,4.72,0,37,41,63,5,4,9,55.6,192,3,1,3,18,6,6,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,18
20171807,Jonathon Patton,Greater Western Sydney,5.0,10.37,0,61,55,90,7,5,12,83.3,127,2,2,2,11,5,3,2,4,1,2,0,0,0,0,0,2,1,1,0,4,0,2017,18
20171807,Shane Edwards,Richmond,3.9,11.08,0,43,57,72,10,3,13,30.8,358,4,4,3,16,4,3,0,3,0,0,2,1,0,0,0,3,0,3,1,4,0,2017,18
20171807,Ivan Soldo,Richmond,3.8,7.22,0,32,30,39,2,2,4,75.0,46,0,2,3,8,4,2,1,0,0,0,1,2,30,13,1,0,0,0,0,0,0,2017,18
20171807,Jayden Short,Richmond,3.2,6.22,0,30,27,76,6,1,7,57.1,177,3,2,1,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,18
20171807,Matthew Kennedy,Greater Western Sydney,2.3,7.33,0,53,62,79,10,5,15,46.7,242,2,5,4,14,6,4,1,5,1,1,3,4,0,0,0,0,0,0,0,1,1,2017,18
20171807,Harry Perryman,Greater Western Sydney,2.1,5.92,0,36,63,69,9,5,14,57.1,73,2,5,4,12,4,3,4,5,0,0,2,1,0,0,0,0,0,0,0,3,0,2017,18
20171807,Shaun Grigg,Richmond,-0.4,8.34,0,75,71,91,12,9,21,52.4,443,5,9,5,21,4,4,2,1,0,0,1,2,0,0,0,1,0,0,1,4,1,2017,18
20171807,Will Setterfield,Greater Western Sydney,-1.0,5.72,0,63,70,70,8,4,12,75.0,155,1,1,6,17,4,2,2,3,0,0,0,0,0,0,0,2,0,2,0,5,0,2017,18
20171807,Tendai Mzungu,Greater Western Sydney,-4.0,6.08,0,25,28,72,6,4,10,70.0,90,0,4,1,10,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,18
20171808,Jordan De Goey,Collingwood,24.5,9.99,8,130,96,86,12,8,20,75.0,349,4,5,3,12,11,7,2,2,0,1,1,1,0,0,0,6,4,2,1,8,1,2017,18
20171808,Shannon Hurn,West Coast,20.7,10.9,2,149,117,83,19,10,29,89.7,381,2,3,3,8,10,7,8,10,2,1,4,2,0,0,0,0,0,0,1,3,1,2017,18
20171808,Jack Crisp,Collingwood,18.4,11.64,5,129,121,92,13,20,33,78.8,467,1,4,6,23,12,10,10,6,3,0,4,2,0,0,0,1,0,0,0,5,1,2017,18
20171808,Josh J. Kennedy,West Coast,17.6,12.6,5,95,91,86,9,2,11,54.5,179,0,3,1,7,5,2,0,6,0,2,0,0,0,0,0,8,6,1,0,7,0,2017,18
20171808,Will Hoskin-Elliott,Collingwood,16.0,8.83,0,119,87,91,7,17,24,87.5,224,1,1,4,14,13,10,4,3,0,1,2,2,0,0,0,2,1,1,2,6,2,2017,18
20171808,Brodie Grundy,Collingwood,16.0,12.48,5,125,127,91,10,9,19,68.4,230,2,4,7,13,8,3,3,3,0,1,2,2,70,42,15,0,0,0,0,8,5,2017,18
20171808,Levi Greenwood,Collingwood,15.0,7.88,3,75,55,91,10,6,16,62.5,305,1,2,1,17,8,6,2,1,0,1,2,2,0,0,0,2,1,1,1,8,2,2017,18
20171808,Jeremy McGovern,West Coast,14.3,12.74,0,104,86,84,13,5,18,77.8,203,1,1,3,12,8,5,9,8,4,2,1,1,0,0,0,0,0,0,0,1,1,2017,18
20171808,Taylor Adams,Collingwood,14.1,12.67,0,103,106,82,14,12,26,69.2,291,6,5,6,21,11,7,3,4,0,0,7,9,0,0,0,1,1,0,0,6,2,2017,18
20171808,Lewis Jetta,West Coast,12.9,9.92,0,79,79,73,15,4,19,78.9,374,3,4,2,16,3,3,2,6,0,0,1,0,0,0,0,0,0,0,0,3,0,2017,18
20171808,Luke Shuey,West Coast,12.4,13.04,0,91,99,82,17,9,26,61.5,467,5,7,3,19,7,4,5,3,0,0,3,4,0,0,0,2,1,1,1,6,1,2017,18
20171808,Dom Sheed,West Coast,12.2,10.45,0,101,102,79,14,12,26,80.8,440,6,3,3,15,8,6,3,9,0,0,3,4,0,0,0,0,0,0,1,5,0,2017,18
20171808,Jeremy Howe,Collingwood,12.0,12.39,0,114,101,95,21,5,26,73.1,643,5,6,0,8,8,5,10,9,3,2,0,0,0,0,0,2,0,1,0,6,3,2017,18
20171808,Jamie Elliott,Collingwood,11.0,9.34,0,82,67,82,7,3,10,90.0,175,2,3,3,12,3,2,1,4,0,0,0,0,0,0,0,3,3,0,0,5,1,2017,18
20171808,Steele Sidebottom,Collingwood,10.7,12.59,0,91,71,87,8,12,20,90.0,105,4,3,5,28,11,7,7,2,0,0,1,2,0,0,0,0,0,0,0,4,2,2017,18
20171808,Adam Treloar,Collingwood,10.6,15.11,2,95,114,84,18,17,35,60.0,370,3,5,6,21,12,8,0,2,0,0,6,10,0,0,0,2,0,1,0,5,0,2017,18
20171808,Drew Petrie,West Coast,10.5,7.92,0,71,72,74,6,7,13,84.6,128,3,2,3,18,6,3,2,5,0,2,1,3,43,15,4,0,0,0,0,3,1,2017,18
20171808,Jack Darling,West Coast,9.9,9.75,0,96,84,95,10,5,15,80.0,225,3,3,2,19,7,3,0,9,0,3,0,0,0,0,0,3,2,0,1,6,0,2017,18
20171808,Elliot Yeo,West Coast,9.9,12.41,0,98,97,88,15,8,23,56.5,344,5,6,3,21,9,7,1,7,0,0,2,3,0,0,0,4,1,2,2,5,1,2017,18
20171808,Matthew Priddis,West Coast,9.6,11.22,0,91,82,75,3,13,16,75.0,45,1,3,12,33,9,7,1,0,0,0,4,3,0,0,0,0,0,0,0,3,1,2017,18
20171808,Tom Barrass,West Coast,9.5,9.54,0,49,29,82,7,1,8,100.0,186,0,1,0,4,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,2017,18
20171808,Tom Langdon,Collingwood,9.2,10.14,0,83,67,90,13,5,18,83.3,331,3,4,0,9,6,5,6,6,0,0,0,0,0,0,0,0,0,0,0,2,0,2017,18
20171808,Jack Redden,West Coast,8.9,7.17,0,102,105,76,15,9,24,66.7,419,5,8,7,32,12,8,4,6,0,0,6,5,0,0,0,0,0,0,2,5,4,2017,18
20171808,Brad Sheppard,West Coast,8.2,6.95,0,68,68,87,10,5,15,100.0,277,1,0,0,12,3,2,5,9,2,0,0,0,0,0,0,0,0,0,1,1,1,2017,18
20171808,Tyson Goldsack,Collingwood,7.7,10.23,0,59,56,91,4,9,13,92.3,18,0,1,4,11,5,4,7,3,2,0,0,0,0,0,0,0,0,0,0,2,1,2017,18
20171808,Liam Duggan,West Coast,7.4,8.76,0,67,68,83,6,10,16,81.3,168,1,3,3,8,5,5,6,7,1,0,0,0,0,0,0,0,0,0,0,5,4,2017,18
20171808,Jamie Cripps,West Coast,6.9,8.53,0,65,76,83,9,4,13,53.8,292,3,5,5,16,3,3,1,5,0,0,0,0,0,0,0,2,2,0,0,3,0,2017,18
20171808,Rupert Wills,Collingwood,6.3,10.85,0,51,64,74,7,8,15,73.3,172,3,2,5,19,5,4,0,2,0,0,4,3,3,0,0,1,0,1,0,3,0,2017,18
20171808,Jarryd Blair,Collingwood,5.6,7.34,0,35,39,83,1,7,8,87.5,45,0,2,7,30,3,2,0,0,0,0,1,2,0,0,0,0,0,0,0,2,1,2017,18
20171808,Jackson Nelson,West Coast,5.3,5.13,0,35,48,77,8,6,14,57.1,119,0,4,0,13,3,3,4,5,1,0,2,0,0,0,0,0,0,0,0,0,0,2017,18
20171808,Nathan Vardy,West Coast,5.2,9.57,0,37,46,73,2,2,4,75.0,65,0,1,4,23,2,1,0,1,0,0,0,1,44,16,3,1,1,0,0,2,1,2017,18
20171808,Alex Fasolo,Collingwood,4.6,9.13,0,72,70,85,11,3,14,64.3,339,5,4,2,11,4,1,1,4,0,0,0,0,0,0,0,3,1,2,0,5,1,2017,18
20171808,Mark LeCras,West Coast,4.4,9.14,0,43,54,86,11,2,13,38.5,216,0,3,0,11,4,3,2,5,1,0,0,0,0,0,0,1,0,1,1,4,1,2017,18
20171808,Ben Reid,Collingwood,4.3,8.62,0,63,68,94,9,3,12,58.3,212,2,2,0,9,4,2,0,5,0,0,0,0,11,4,0,5,2,2,1,6,0,2017,18
20171808,Josh Thomas,Collingwood,4.3,12.18,0,55,46,87,7,5,12,83.3,231,5,2,1,9,4,3,0,4,0,0,3,0,0,0,0,1,0,1,1,8,0,2017,18
20171808,Lynden Dunn,Collingwood,4.2,8.16,0,57,39,91,11,1,12,75.0,317,2,2,0,4,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,4,3,2017,18
20171808,Travis Varcoe,Collingwood,3.3,7.83,0,46,55,40,5,6,11,81.8,107,1,1,3,7,1,0,4,5,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,18
20171808,Daniel Wells,Collingwood,2.6,11.52,0,58,68,77,7,9,16,87.5,177,3,1,2,6,3,2,1,7,0,0,2,2,0,0,0,0,0,0,1,6,0,2017,18
20171808,Brayden Maynard,Collingwood,2.1,9.25,0,46,51,85,9,4,13,46.2,159,2,3,3,19,5,4,5,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2017,18
20171808,Darcy Moore,Collingwood,2.0,7.88,0,15,14,22,2,1,3,66.7,59,1,2,0,2,2,1,0,2,0,0,2,2,2,0,0,0,0,0,0,2,2,2017,18
20171808,Will Schofield,West Coast,1.9,7.02,0,24,20,86,5,2,7,100.0,215,3,1,1,5,0,0,2,4,1,0,0,0,0,0,0,0,0,0,1,4,1,2017,18
20171808,Tom Cole,West Coast,1.8,4.07,0,43,40,76,2,8,10,90.0,-18,0,1,3,14,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,2,2017,18
20171808,Andrew Gaff,West Coast,1.1,10.53,0,44,51,90,8,8,16,68.8,52,2,2,2,15,4,3,1,2,0,0,2,3,0,0,0,0,0,0,0,2,0,2017,18
20171808,Mark Hutchings,West Coast,1.0,7.99,0,44,45,84,8,4,12,58.3,205,1,4,1,16,4,3,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,2017,18
20171809,Dayne Zorko,Brisbane,25.5,15.67,9,142,119,75,19,7,26,61.5,665,7,6,5,15,12,4,1,4,0,1,5,5,0,0,0,4,3,1,2,9,1,2017,18
20171809,Ryan Lester,Brisbane,22.0,8.59,4,134,102,81,13,13,26,92.3,233,1,1,1,8,11,8,11,9,3,2,1,1,0,0,0,1,1,0,1,4,1,2017,18
20171809,Dayne Beams,Brisbane,19.2,12.56,7,131,142,90,21,9,30,76.7,460,4,6,3,8,5,4,3,10,1,1,3,3,0,0,0,4,3,1,1,8,0,2017,18
20171809,Cedric Cox,Brisbane,19.0,5.33,0,95,82,71,7,11,18,88.9,213,3,0,5,10,7,6,7,4,1,0,0,0,0,0,0,1,1,0,1,4,2,2017,18
20171809,Sam Docherty,Carlton,18.6,11.31,0,110,93,94,16,8,24,87.5,540,2,3,4,12,10,9,4,4,0,0,5,4,0,0,0,0,0,0,0,5,3,2017,18
20171809,Sam Kerridge,Carlton,18.1,7.26,0,89,86,82,15,8,23,78.3,525,6,6,1,13,8,6,2,8,1,1,4,1,0,0,0,0,0,0,1,7,2,2017,18
20171809,Matthew Kreuzer,Carlton,17.8,12.82,0,128,89,81,12,5,17,58.8,275,2,5,3,13,14,10,5,4,4,3,4,6,57,22,7,0,0,0,0,4,4,2017,18
20171809,Charlie Curnow,Carlton,14.4,9.09,0,112,95,84,10,5,15,80.0,303,4,2,6,16,8,4,5,7,2,2,0,0,2,1,0,3,2,1,1,6,1,2017,18
20171809,Alex Witherden,Brisbane,13.5,7.09,0,86,97,82,18,4,22,72.7,445,3,5,2,8,3,2,5,7,1,1,0,0,0,0,0,1,1,0,0,7,2,2017,18
20171809,Kade Simpson,Carlton,13.3,10.47,0,87,81,97,17,5,22,68.2,596,6,5,1,10,9,8,6,3,0,0,1,2,0,0,0,1,1,0,1,6,3,2017,18
20171809,Matthew Wright,Carlton,13.1,11.04,0,76,84,86,12,6,18,66.7,250,4,3,2,8,7,7,3,6,0,0,0,1,0,0,0,4,2,1,1,8,1,2017,18
20171809,Marc Murphy,Carlton,12.8,11.87,2,88,92,81,17,8,25,72.0,563,9,5,2,14,8,4,1,6,1,0,6,5,0,0,0,1,0,1,1,9,2,2017,18
20171809,Sam Petrevski-Seton,Carlton,12.3,7.51,0,71,76,64,9,5,14,78.6,392,3,2,4,16,7,7,3,4,1,0,2,1,0,0,0,3,2,1,0,6,3,2017,18
20171809,Daniel McStay,Brisbane,11.6,9.01,0,102,77,87,11,7,18,61.1,320,1,5,0,7,8,5,9,10,3,2,0,0,0,0,0,0,0,0,0,5,1,2017,18
20171809,Lewis Taylor,Brisbane,11.3,10.22,0,88,88,84,15,5,20,75.0,394,5,2,1,15,5,4,2,7,0,0,1,1,0,0,0,3,1,1,0,8,2,2017,18
20171809,Jarrod Berry,Brisbane,11.2,7.51,0,78,82,84,6,15,21,81.0,264,3,1,3,22,9,5,1,7,1,1,6,6,0,0,0,1,0,1,1,7,1,2017,18
20171809,Nick Graham,Carlton,11.0,6.6,0,61,75,69,9,4,13,76.9,260,2,3,6,17,4,4,1,3,0,0,1,1,0,0,0,2,1,1,0,4,1,2017,18
20171809,Daniel Rich,Brisbane,10.8,11.2,0,87,85,84,14,3,17,88.2,408,4,3,3,9,0,0,1,7,1,0,0,0,0,0,0,2,1,1,0,4,1,2017,18
