Season,Player,Surname,First_name,Teams,Votes,Games,Votes_3,Votes_2,Votes_1,Games_polled,Vote_system
1951,Harold Bray,Bray,Harold,St Kilda,14,18,,,,,3-2-1
1951,Jim Clark,Clark,Jim,Carlton,13,17,,,,,3-2-1
1951,Des Rowe,Rowe,Des,Richmond,13,18,,,,,3-2-1
1951,John Kennedy,Kennedy,John,Hawthorn,12,16,,,,,3-2-1
1951,Alan Ruthven,Ruthven,Alan,Fitzroy,11,17,,,,,3-2-1
1951,Dick Wearmouth,Wearmouth,Dick,Footscray,11,18,,,,,3-2-1
1951,Fred Flanagan,Flanagan,Fred,Geelong,11,17,,,,,3-2-1
1951,Bruce Phillips,Phillips,Bruce,St Kilda,11,18,,,,,3-2-1
1951,Les Foote,Foote,Les,North Melbourne,10,16,,,,,3-2-1
1951,Mick Sibun,Sibun,Mick,South Melbourne,10,17,,,,,3-2-1
1951,Bert Deacon,Deacon,Bert,Carlton,9,8,,,,,3-2-1
1951,Alan Dale,Dale,Alan,Essendon,9,16,,,,,3-2-1
1951,Norm McDonald,McDonald,Norm,Essendon,9,17,,,,,3-2-1
1951,Norm Johnstone,Johnstone,Norm,Fitzroy,9,16,,,,,3-2-1
1951,Neil Mann,Mann,Neil,Collingwood,8,10,,,,,3-2-1
1951,Lou Richards,Richards,Lou,Collingwood,8,16,,,,,3-2-1
1951,Lance Arnold,Arnold,Lance,Melbourne,8,18,,,,,3-2-1
1951,Tim Robb,Robb,Tim,North Melbourne,8,11,,,,,3-2-1
1951,Ollie Grieve,Grieve,Ollie,Carlton,7,18,,,,,3-2-1
1951,Wally May,May,Wally,Essendon,7,15,,,,,3-2-1
1951,Jack Collins,Collins,Jack,Footscray,7,18,,,,,3-2-1
1951,George Bickford,Bickford,George,Melbourne,7,16,,,,,3-2-1
1951,Ray Stokes,Stokes,Ray,Richmond,7,18,,,,,3-2-1
1951,William Williams,Williams,William,South Melbourne,7,15,,,,,3-2-1
1951,Maurie Dunstan,Dunstan,Maurie,Collingwood,6,13,,,,,3-2-1
1951,Dave Bryden,Bryden,Dave,Footscray,6,17,,,,,3-2-1
1951,Bill Scanlan,Scanlan,Bill,Footscray,6,16,,,,,3-2-1
1951,Ted Fletcher,Fletcher,Ted,Hawthorn,6,16,,,,,3-2-1
1951,Keith McKenzie,McKenzie,Keith,North Melbourne,6,16,,,,,3-2-1
1951,Jim Taylor,Taylor,Jim,South Melbourne,6,17,,,,,3-2-1
1951,John Hyde,Hyde,John,Geelong,5,18,,,,,3-2-1
1951,Bruce Morrison,Morrison,Bruce,Geelong,5,18,,,,,3-2-1
1951,Peter Pianto,Pianto,Peter,Geelong,5,10,,,,,3-2-1
1951,Eddie Jackson,Jackson,Eddie,Melbourne,5,17,,,,,3-2-1
1951,Colin Austen,Austen,Colin,Richmond,5,18,,,,,3-2-1
1951,Keith Schaefer,Schaefer,Keith,South Melbourne,5,17,,,,,3-2-1
1951,Keith Rosewarne,Rosewarne,Keith,St Kilda,5,17,,,,,3-2-1
1951,Ern Henfry,Henfry,Ern,Carlton,4,11,,,,,3-2-1
1951,Jack Hamilton,Hamilton,Jack,Collingwood,4,17,,,,,3-2-1
1951,Les Gardiner,Gardiner,Les,Essendon,4,18,,,,,3-2-1
1951,Jack Jones,Jones,Jack,Essendon,4,18,,,,,3-2-1
1951,Noel Jarvis,Jarvis,Noel,Fitzroy,4,17,,,,,3-2-1
1951,Bill Stephen,Stephen,Bill,Fitzroy,4,15,,,,,3-2-1
1951,Bob Davis,Davis,Bob,Geelong,4,16,,,,,3-2-1
1951,Peter ODonohue,ODonohue,Peter,Hawthorn,4,18,,,,,3-2-1
1951,Noel McMahen,McMahen,Noel,Melbourne,4,18,,,,,3-2-1
1951,Keith Robinson,Robinson,Keith,Melbourne,4,15,,,,,3-2-1
1951,Jock Spencer,Spencer,Jock,North Melbourne,4,17,,,,,3-2-1
1951,John Coffey,Coffey,John,St Kilda,4,17,,,,,3-2-1
1951,Des Nisbet,Nisbet,Des,St Kilda,4,16,,,,,3-2-1
1951,Jim Ross,Ross,Jim,St Kilda,4,17,,,,,3-2-1
1951,Jack Conley,Conley,Jack,Carlton,3,12,,,,,3-2-1
1951,Fred Davies,Davies,Fred,Carlton,3,18,,,,,3-2-1
1951,Arthur Hodgson,Hodgson,Arthur,Carlton,3,15,,,,,3-2-1
1951,Jack Mills,Mills,Jack,Carlton,3,18,,,,,3-2-1
1951,Bill Milroy,Milroy,Bill,Carlton North Melbourne,3,4,,,,,3-2-1
1951,Bill Twomey,Twomey,Bill,Collingwood,3,6,,,,,3-2-1
1951,Vic Chanter,Chanter,Vic,Fitzroy,3,17,,,,,3-2-1
1951,Bert Clay,Clay,Bert,Fitzroy,3,16,,,,,3-2-1
1951,Don Furness,Furness,Don,Fitzroy,3,14,,,,,3-2-1
1951,Eddie Goodger,Goodger,Eddie,Fitzroy,3,15,,,,,3-2-1
1951,Ron Simpson,Simpson,Ron,Fitzroy,3,12,,,,,3-2-1
1951,Jack Gervasoni,Gervasoni,Jack,Fitzroy,3,15,,,,,3-2-1
1951,Peter Box,Box,Peter,Footscray,3,18,,,,,3-2-1
1951,George Goninon,Goninon,George,Geelong,3,16,,,,,3-2-1
1951,Russell Renfrey,Renfrey,Russell,Geelong,3,17,,,,,3-2-1
1951,Pat Cash,Cash,Pat,Hawthorn,3,15,,,,,3-2-1
1951,George Edwards,Edwards,George,Hawthorn,3,14,,,,,3-2-1
1951,Ray Horwood,Horwood,Ray,Richmond,3,12,,,,,3-2-1
1951,Havel Rowe,Rowe,Havel,Richmond,3,12,,,,,3-2-1
1951,Geoff Spring,Spring,Geoff,Richmond,3,17,,,,,3-2-1
1951,Bill Wilson,Wilson,Bill,Richmond,3,18,,,,,3-2-1
1951,Laurie Kerr,Kerr,Laurie,Carlton,2,18,,,,,3-2-1
1951,Keith Warburton,Warburton,Keith,Carlton,2,18,,,,,3-2-1
1951,Des Healey,Healey,Des,Collingwood,2,18,,,,,3-2-1
1951,Ron Kingston,Kingston,Ron,Collingwood,2,17,,,,,3-2-1
1951,Peter Lucas,Lucas,Peter,Collingwood,2,18,,,,,3-2-1
1951,Michael Twomey,Twomey,Michael,Collingwood,2,15,,,,,3-2-1
1951,Lance Mann,Mann,Lance,Essendon,2,13,,,,,3-2-1
1951,George Coates,Coates,George,Fitzroy,2,16,,,,,3-2-1
1951,Bill Wood,Wood,Bill,Footscray,2,13,,,,,3-2-1
1951,Marty Lynch,Lynch,Marty,Geelong,2,3,,,,,3-2-1
1951,Syd Tate,Tate,Syd,Geelong,2,18,,,,,3-2-1
1951,Vic McKinnon,McKinnon,Vic,Hawthorn,2,16,,,,,3-2-1
1951,Jim Robison,Robison,Jim,Hawthorn,2,15,,,,,3-2-1
1951,Lance Wilkinson,Wilkinson,Lance,Hawthorn,2,17,,,,,3-2-1
1951,Ron McMahon,McMahon,Ron,Melbourne,2,5,,,,,3-2-1
1951,John Reeves,Reeves,John,North Melbourne,2,16,,,,,3-2-1
1951,Les Mogg,Mogg,Les,North Melbourne,2,17,,,,,3-2-1
1951,Les Reeves,Reeves,Les,North Melbourne,2,16,,,,,3-2-1
1951,Frank Jeeves,Jeeves,Frank,North Melbourne,2,18,,,,,3-2-1
1951,Max Currie,Currie,Max,Richmond,2,7,,,,,3-2-1
1951,Don Fraser,Fraser,Don,Richmond,2,17,,,,,3-2-1
1951,Bill Morris,Morris,Bill,Richmond,2,15,,,,,3-2-1
1951,Max Oppy,Oppy,Max,Richmond,2,17,,,,,3-2-1
1951,Roy Wright,Wright,Roy,Richmond,2,18,,,,,3-2-1
1951,Frank Brew,Brew,Frank,South Melbourne,2,14,,,,,3-2-1
1951,Don Scott,Scott,Don,South Melbourne,2,16,,,,,3-2-1
1951,Keith Drinan,Drinan,Keith,St Kilda,2,13,,,,,3-2-1
1951,Ken Mulhall,Mulhall,Ken,St Kilda,2,3,,,,,3-2-1
1951,Doug Beasy,Beasy,Doug,Carlton,1,7,,,1,1,3-2-1
1951,Vin English,English,Vin,Carlton,1,18,,,1,1,3-2-1
1951,Harry Sullivan,Sullivan,Harry,Carlton,1,14,,,1,1,3-2-1
1951,Col Davey,Davey,Col,Collingwood,1,18,,,1,1,3-2-1
1951,Thorold Merrett,Merrett,Thorold,Collingwood,1,18,,,1,1,3-2-1
1951,Bill Brittingham,Brittingham,Bill,Essendon,1,17,,,1,1,3-2-1
1951,John Coleman,Coleman,John,Essendon,1,16,,,1,1,3-2-1
1951,Roy McConnell,McConnell,Roy,Essendon,1,18,,,1,1,3-2-1
1951,Ken Ross,Ross,Ken,Fitzroy,1,14,,,1,1,3-2-1
1951,Wally Donald,Donald,Wally,Footscray,1,17,,,1,1,3-2-1
1951,Terry Fulton,Fulton,Terry,Geelong,1,18,,,1,1,3-2-1
1951,Loy Stewart,Stewart,Loy,Geelong,1,18,,,1,1,3-2-1
1951,Leo Turner,Turner,Leo,Geelong,1,12,,,1,1,3-2-1
1951,Peter Hancock,Hancock,Peter,Hawthorn,1,13,,,1,1,3-2-1
1951,Len Crane,Crane,Len,Hawthorn,1,13,,,1,1,3-2-1
1951,Kevin Curran,Curran,Kevin,Hawthorn,1,16,,,1,1,3-2-1
1951,John Beckwith,Beckwith,John,Melbourne,1,15,,,1,1,3-2-1
1951,Robert McKenzie,McKenzie,Robert,Melbourne,1,14,,,1,1,3-2-1
1951,Stuart Spencer,Spencer,Stuart,Melbourne,1,13,,,1,1,3-2-1
1951,Kevin Dynon,Dynon,Kevin,North Melbourne,1,16,,,1,1,3-2-1
1951,Jack ORourke,ORourke,Jack,Richmond,1,15,,,1,1,3-2-1
1951,Allan Miller,Miller,Allan,South Melbourne,1,10,,,1,1,3-2-1
1951,Bruce Murray,Murray,Bruce,South Melbourne,1,17,,,1,1,3-2-1
1951,Jack McDonald,McDonald,Jack,St Kilda,1,10,,,1,1,3-2-1
1952,Bill Hutchison,Hutchison,Bill,Essendon,21,17,5,2,2,9,3-2-1
1952,Roy Wright,Wright,Roy,Richmond,21,17,5,3,,8,3-2-1
1952,Harold Bray,Bray,Harold,St Kilda,19,16,4,2,3,9,3-2-1
1952,Peter Pianto,Pianto,Peter,Geelong,17,19,4,1,3,8,3-2-1
1952,Bill Wilson,Wilson,Bill,Richmond,15,18,1,5,2,8,3-2-1
1952,Thorold Merrett,Merrett,Thorold,Collingwood,12,17,2,1,4,7,3-2-1
1952,Jack Collins,Collins,Jack,Footscray,12,17,3,1,1,5,3-2-1
1952,Denis Cordner,Cordner,Denis,Melbourne,11,18,2,2,1,5,3-2-1
1952,Stuart Spencer,Spencer,Stuart,Melbourne,11,18,3,,2,5,3-2-1
1952,Ollie Grieve,Grieve,Ollie,Carlton,10,19,2,1,2,5,3-2-1
1952,John Hyde,Hyde,John,Geelong,10,17,3,,1,4,3-2-1
1952,John Kennedy,Kennedy,John,Hawthorn,10,17,2,1,2,5,3-2-1
1952,Bill Gunn,Gunn,Bill,South Melbourne,10,17,1,3,1,5,3-2-1
1952,Jim Ross,Ross,Jim,St Kilda,10,17,3,,1,4,3-2-1
1952,Jack Howell,Howell,Jack,Carlton,9,16,2,1,1,4,3-2-1
1952,Alan Ruthven,Ruthven,Alan,Fitzroy,9,17,2,1,1,4,3-2-1
1952,Frank Brew,Brew,Frank,South Melbourne,9,18,1,3,,4,3-2-1
1952,Bob Rose,Rose,Bob,Collingwood,8,17,,4,,4,3-2-1
1952,Neville Broderick,Broderick,Neville,Fitzroy,8,19,2,1,,3,3-2-1
1952,Bruce Morrison,Morrison,Bruce,Geelong,8,17,2,1,,3,3-2-1
1952,Ray Poulter,Poulter,Ray,Richmond,8,18,2,1,,3,3-2-1
1952,John Nix,Nix,John,Richmond,8,19,,,,,3-2-1
1952,Jim Heenan,Heenan,Jim,Essendon,7,17,1,2,,3,3-2-1
1952,George Coates,Coates,George,Fitzroy,7,17,1,1,2,4,3-2-1
1952,Fred Flanagan,Flanagan,Fred,Geelong,7,17,,3,1,4,3-2-1
1952,Clive Philp,Philp,Clive,Hawthorn,7,18,1,2,,3,3-2-1
1952,Ted Larsen,Larsen,Ted,North Melbourne,7,8,1,2,,3,3-2-1
1952,Jock Spencer,Spencer,Jock,North Melbourne,7,17,2,,1,3,3-2-1
1952,Bill Twomey,Twomey,Bill,Collingwood,6,14,2,,,2,3-2-1
1952,Ted Whitten,Whitten,Ted,Footscray,6,14,,2,2,4,3-2-1
1952,Lance Arnold,Arnold,Lance,Melbourne,6,17,2,,,2,3-2-1
1952,John Reeves,Reeves,John,North Melbourne,6,19,1,1,1,3,3-2-1
1952,Gordon Lane,Lane,Gordon,South Melbourne,6,19,1,1,1,3,3-2-1
1952,John Spencer,Spencer,John,Carlton,5,14,,,,,3-2-1
1952,Doug Beasy,Beasy,Doug,Carlton,5,19,,,,,3-2-1
1952,Neil Mann,Mann,Neil,Collingwood,5,13,,,,,3-2-1
1952,Des Healey,Healey,Des,Collingwood,5,17,,,,,3-2-1
1952,Peter Lucas,Lucas,Peter,Collingwood,5,19,,,,,3-2-1
1952,Alan Dale,Dale,Alan,Essendon,5,16,,,,,3-2-1
1952,Bill Stephen,Stephen,Bill,Fitzroy,5,17,,,,,3-2-1
1952,Noel Jarvis,Jarvis,Noel,Fitzroy,5,17,,,,,3-2-1
1952,Norm Johnstone,Johnstone,Norm,Fitzroy,5,17,,,,,3-2-1
1952,Roy Simmonds,Simmonds,Roy,Hawthorn,5,19,,,,,3-2-1
1952,Peter ODonohue,ODonohue,Peter,Hawthorn,5,16,,,,,3-2-1
1952,Neil Pearson,Pearson,Neil,Hawthorn,5,19,,,,,3-2-1
1952,Vic Lawrence,Lawrence,Vic,North Melbourne,5,18,,,,,3-2-1
1952,Ron Paez,Paez,Ron,South Melbourne,5,16,,,,,3-2-1
1952,Eddie Lane,Lane,Eddie,South Melbourne,5,19,,,,,3-2-1
1952,Laurie Kerr,Kerr,Laurie,Carlton,4,16,,,,,3-2-1
1952,Norm McDonald,McDonald,Norm,Essendon,4,12,,,,,3-2-1
1952,Roy Harper,Harper,Roy,Footscray,4,18,,,,,3-2-1
1952,Bill Scanlan,Scanlan,Bill,Footscray,4,17,,,,,3-2-1
1952,Ron Hovey,Hovey,Ron,Geelong,4,17,,,,,3-2-1
1952,Geoff Williams,Williams,Geoff,Geelong,4,18,,,,,3-2-1
1952,Ted Fletcher,Fletcher,Ted,Hawthorn,4,18,,,,,3-2-1
1952,Ken Albiston,Albiston,Ken,Melbourne,4,19,,,,,3-2-1
1952,Geoff McGivern,McGivern,Geoff,Melbourne,4,19,,,,,3-2-1
1952,Jack OHalloran,OHalloran,Jack,North Melbourne,4,15,,,,,3-2-1
1952,John Brady,Brady,John,North Melbourne,4,18,,,,,3-2-1
1952,Keith Drinan,Drinan,Keith,St Kilda,4,15,,,,,3-2-1
1952,Allan Greenshields,Greenshields,Allan,St Kilda,4,16,,,,,3-2-1
1952,Bruce Phillips,Phillips,Bruce,St Kilda,4,18,,,,,3-2-1
1952,Vin English,English,Vin,Carlton,3,19,,,,,3-2-1
1952,Ern Henfry,Henfry,Ern,Carlton,3,9,,,,,3-2-1
1952,Fred Davies,Davies,Fred,Carlton,3,19,,,,,3-2-1
1952,Keith Warburton,Warburton,Keith,Carlton,3,17,,,,,3-2-1
1952,Bill Milroy,Milroy,Bill,Carlton,3,19,,,,,3-2-1
1952,Ken Aitken,Aitken,Ken,Collingwood,3,15,,,,,3-2-1
1952,Jack Hamilton,Hamilton,Jack,Collingwood,3,15,,,,,3-2-1
1952,Lou Richards,Richards,Lou,Collingwood,3,17,,,,,3-2-1
1952,Peter OSullivan,OSullivan,Peter,Essendon,3,12,,,,,3-2-1
1952,Jack Clarke,Clarke,Jack,Essendon,3,14,,,,,3-2-1
1952,John Coleman,Coleman,John,Essendon,3,18,,,,,3-2-1
1952,Dave Bryden,Bryden,Dave,Footscray,3,16,,,,,3-2-1
1952,Charlie Sutton,Sutton,Charlie,Footscray,3,7,,,,,3-2-1
1952,Russell Middlemiss,Middlemiss,Russell,Geelong,3,17,,,,,3-2-1
1952,Doug Palmer,Palmer,Doug,Geelong,3,19,,,,,3-2-1
1952,Leo Turner,Turner,Leo,Geelong,3,15,,,,,3-2-1
1952,Mike Woods,Woods,Mike,Melbourne,3,18,,,,,3-2-1
1952,Jim Wilson,Wilson,Jim,Melbourne,3,15,,,,,3-2-1
1952,Allen Aylett,Aylett,Allen,North Melbourne,3,18,,,,,3-2-1
1952,Les Mogg,Mogg,Les,North Melbourne,3,17,,,,,3-2-1
1952,Des Rowe,Rowe,Des,Richmond,3,19,,,,,3-2-1
1952,Jim Taylor,Taylor,Jim,South Melbourne,3,15,,,,,3-2-1
1952,Bruce Murray,Murray,Bruce,South Melbourne,3,18,,,,,3-2-1
1952,Ron Clegg,Clegg,Ron,South Melbourne,3,6,,,,,3-2-1
1952,Cliff Riley,Riley,Cliff,St Kilda,3,12,,,,,3-2-1
1952,Jack Mills,Mills,Jack,Carlton,2,16,,,,,3-2-1
1952,Bill Rose,Rose,Bill,Collingwood,2,5,,,,,3-2-1
1952,John Gill,Gill,John,Essendon,2,16,,,,,3-2-1
1952,Les Gardiner,Gardiner,Les,Essendon,2,13,,,,,3-2-1
1952,Jack Gaffney,Gaffney,Jack,Fitzroy,2,19,,,,,3-2-1
1952,Dick Wearmouth,Wearmouth,Dick,Footscray,2,12,,,,,3-2-1
1952,Allen Rogers,Rogers,Allen,Footscray,2,16,,,,,3-2-1
1952,Bernie Smith,Smith,Bernie,Geelong,2,9,,,,,3-2-1
1952,Neil Trezise,Trezise,Neil,Geelong,2,18,,,,,3-2-1
1952,John OMahoney,OMahoney,John,Hawthorn,2,19,,,,,3-2-1
1952,John Beckwith,Beckwith,John,Melbourne,2,17,,,,,3-2-1
1952,Noel McMahen,McMahen,Noel,Melbourne,2,18,,,,,3-2-1
1952,Eddie Jackson,Jackson,Eddie,Melbourne,2,16,,,,,3-2-1
1952,George Bickford,Bickford,George,Melbourne,2,17,,,,,3-2-1
1952,Jock McCorkell,McCorkell,Jock,North Melbourne,2,19,,,,,3-2-1
1952,Eric Parkes,Parkes,Eric,North Melbourne,2,14,,,,,3-2-1
1952,Kevin Smith,Smith,Kevin,North Melbourne,2,9,,,,,3-2-1
1952,Kevin Dynon,Dynon,Kevin,North Melbourne,2,19,,,,,3-2-1
1952,Geoff Spring,Spring,Geoff,Richmond,2,19,,,,,3-2-1
1952,Keith Browning,Browning,Keith,South Melbourne,2,19,,,,,3-2-1
1952,Bob Giles,Giles,Bob,South Melbourne,2,7,,,,,3-2-1
1952,Geoff Hibbins,Hibbins,Geoff,St Kilda,2,16,,,,,3-2-1
1952,Nick Bloom,Bloom,Nick,St Kilda,2,13,,,,,3-2-1
1952,Neil Roberts,Roberts,Neil,St Kilda,2,7,,,,,3-2-1
1952,Bruce Comben,Comben,Bruce,Carlton,1,13,,,1,1,3-2-1
1952,George Hams,Hams,George,Collingwood,1,16,,,1,1,3-2-1
1952,Ron Kingston,Kingston,Ron,Collingwood,1,19,,,1,1,3-2-1
1952,Lance Mann,Mann,Lance,Essendon,1,9,,,1,1,3-2-1
1952,Bill Brittingham,Brittingham,Bill,Essendon,1,18,,,1,1,3-2-1
1952,Wally May,May,Wally,Essendon,1,15,,,1,1,3-2-1
1952,Jack Jones,Jones,Jack,Essendon,1,18,,,1,1,3-2-1
1952,Jack Gervasoni,Gervasoni,Jack,Fitzroy,1,19,,,1,1,3-2-1
1952,Wally Donald,Donald,Wally,Footscray,1,18,,,1,1,3-2-1
1952,Lance Wilkinson,Wilkinson,Lance,Hawthorn,1,19,,,1,1,3-2-1
1952,Len Crane,Crane,Len,Hawthorn,1,19,,,1,1,3-2-1
1952,Mick Grambeau,Grambeau,Mick,North Melbourne,1,12,,,1,1,3-2-1
1952,Gerald Marchesi,Marchesi,Gerald,North Melbourne,1,15,,,1,1,3-2-1
1952,Laurie Icke,Icke,Laurie,North Melbourne,1,18,,,1,1,3-2-1
1952,Pat Kelly,Kelly,Pat,North Melbourne,1,15,,,1,1,3-2-1
1952,Colin Austen,Austen,Colin,Richmond,1,16,,,1,1,3-2-1
1952,Tom Allen,Allen,Tom,Richmond,1,5,,,1,1,3-2-1
1952,Mick Sibun,Sibun,Mick,South Melbourne,1,17,,,1,1,3-2-1
1953,Bill Hutchison,Hutchison,Bill,Essendon,26,17,8,1,,9,3-2-1
1953,Bob Rose,Rose,Bob,Collingwood,22,17,5,2,3,10,3-2-1
1953,Neil Mann,Mann,Neil,Collingwood,17,15,5,1,,6,3-2-1
1953,Bernie Smith,Smith,Bernie,Geelong,16,17,3,3,1,7,3-2-1
1953,Ron Clegg,Clegg,Ron,South Melbourne,14,17,3,2,1,6,3-2-1
1953,Des Rowe,Rowe,Des,Richmond,13,18,2,3,1,6,3-2-1
1953,Ken Hands,Hands,Ken,Carlton,12,17,2,2,2,6,3-2-1
1953,Thorold Merrett,Merrett,Thorold,Collingwood,12,18,2,2,2,6,3-2-1
1953,Jack Clarke,Clarke,Jack,Essendon,12,16,1,3,3,7,3-2-1
1953,Harvey Stevens,Stevens,Harvey,Footscray,12,15,3,1,1,5,3-2-1
1953,Allen Aylett,Aylett,Allen,North Melbourne,12,18,1,4,1,6,3-2-1
1953,Jack Collins,Collins,Jack,Footscray,10,17,1,3,1,5,3-2-1
1953,Kevin Dynon,Dynon,Kevin,North Melbourne,10,13,1,3,1,5,3-2-1
1953,Mick Sibun,Sibun,Mick,South Melbourne,10,17,2,1,2,5,3-2-1
1953,Keith Drinan,Drinan,Keith,St Kilda,10,17,2,1,2,5,3-2-1
1953,Jack Gaffney,Gaffney,Jack,Fitzroy,9,17,1,2,2,5,3-2-1
1953,Peter Pianto,Pianto,Peter,Geelong,9,17,2,1,1,4,3-2-1
1953,Denis Cordner,Cordner,Denis,Melbourne,9,18,1,2,2,5,3-2-1
1953,Vin English,English,Vin,Carlton,8,16,1,2,1,4,3-2-1
1953,Jack Howell,Howell,Jack,Carlton,8,16,1,2,1,4,3-2-1
1953,Ted Fletcher,Fletcher,Ted,Hawthorn,8,18,2,1,,3,3-2-1
1953,Neil Pearson,Pearson,Neil,Hawthorn,8,13,1,2,1,4,3-2-1
1953,Don Williams,Williams,Don,Melbourne,8,16,2,1,,3,3-2-1
1953,Ted Larsen,Larsen,Ted,North Melbourne,8,18,2,1,,3,3-2-1
1953,Bill Gunn,Gunn,Bill,South Melbourne,8,17,1,2,1,4,3-2-1
1953,Jack McDonald,McDonald,Jack,St Kilda,8,17,2,1,,3,3-2-1
1953,Bill Stephen,Stephen,Bill,Fitzroy,7,11,1,1,2,4,3-2-1
1953,Kevin Coghlan,Coghlan,Kevin,Hawthorn,7,15,1,1,2,4,3-2-1
1953,Stuart Spencer,Spencer,Stuart,Melbourne,7,16,2,,1,3,3-2-1
1953,Roy Wright,Wright,Roy,Richmond,7,17,1,1,2,4,3-2-1
1953,Eddie Lane,Lane,Eddie,South Melbourne,7,18,2,,1,3,3-2-1
1953,George Coates,Coates,George,Fitzroy,6,18,,,,,3-2-1
1953,Alan Ruthven,Ruthven,Alan,Fitzroy,6,18,,,,,3-2-1
1953,John Brady,Brady,John,North Melbourne,6,16,,,,,3-2-1
1953,Bill Linger,Linger,Bill,St Kilda,6,18,,,,,3-2-1
1953,Neil Roberts,Roberts,Neil,St Kilda,6,14,,,,,3-2-1
1953,Jack Mills,Mills,Jack,Carlton,5,18,,,,,3-2-1
1953,Bill Twomey,Twomey,Bill,Collingwood,5,13,,,,,3-2-1
1953,Les Gardiner,Gardiner,Les,Essendon,5,13,,,,,3-2-1
1953,Roy Harper,Harper,Roy,Footscray,5,14,,,,,3-2-1
1953,Herb Henderson,Henderson,Herb,Footscray,5,18,,,,,3-2-1
1953,Wally Donald,Donald,Wally,Footscray,5,18,,,,,3-2-1
1953,Noel Rayson,Rayson,Noel,Geelong,5,14,,,,,3-2-1
1953,Geoff Williams,Williams,Geoff,Geelong,5,17,,,,,3-2-1
1953,John OMahoney,OMahoney,John,Hawthorn,5,18,,,,,3-2-1
1953,Lance Arnold,Arnold,Lance,Melbourne,5,17,,,,,3-2-1
1953,Geoff McGivern,McGivern,Geoff,Melbourne,5,18,,,,,3-2-1
1953,Ted Jarrard,Jarrard,Ted,North Melbourne,5,16,,,,,3-2-1
1953,Bill Wilson,Wilson,Bill,Richmond,5,15,,,,,3-2-1
1953,Des Healey,Healey,Des,Collingwood,4,15,,,,,3-2-1
1953,Peter Lucas,Lucas,Peter,Collingwood,4,17,,,,,3-2-1
1953,John Coleman,Coleman,John,Essendon,4,17,,,,,3-2-1
1953,Greg Sewell,Sewell,Greg,Essendon,4,18,,,,,3-2-1
1953,Alan Martin,Martin,Alan,Footscray,4,15,,,,,3-2-1
1953,Don Ross,Ross,Don,Footscray,4,18,,,,,3-2-1
1953,Bruce Morrison,Morrison,Bruce,Geelong,4,18,,,,,3-2-1
1953,Neil Trezise,Trezise,Neil,Geelong,4,12,,,,,3-2-1
1953,Bill Milroy,Milroy,Bill,Carlton,3,18,,,,,3-2-1
1953,Ron Robertson,Robertson,Ron,Carlton,3,6,,,,,3-2-1
1953,Keith Warburton,Warburton,Keith,Carlton,3,14,,,,,3-2-1
1953,Jack Hickey,Hickey,Jack,Collingwood,3,16,,,,,3-2-1
1953,Michael Twomey,Twomey,Michael,Collingwood,3,15,,,,,3-2-1
1953,Neville Broderick,Broderick,Neville,Fitzroy,3,18,,,,,3-2-1
1953,Alan Gale,Gale,Alan,Fitzroy,3,17,,,,,3-2-1
1953,Charlie Sutton,Sutton,Charlie,Footscray,3,17,,,,,3-2-1
1953,Ted Whitten,Whitten,Ted,Footscray,3,15,,,,,3-2-1
1953,Fred Flanagan,Flanagan,Fred,Geelong,3,16,,,,,3-2-1
1953,Len Crane,Crane,Len,Hawthorn,3,17,,,,,3-2-1
1953,Ian Egerton,Egerton,Ian,Hawthorn,3,15,,,,,3-2-1
1953,Graham Peck,Peck,Graham,Hawthorn,3,9,,,,,3-2-1
1953,Noel McMahen,McMahen,Noel,Melbourne,3,17,,,,,3-2-1
1953,Mick Grambeau,Grambeau,Mick,North Melbourne,3,10,,,,,3-2-1
1953,Jack OHalloran,OHalloran,Jack,North Melbourne,3,18,,,,,3-2-1
1953,Eric Parkes,Parkes,Eric,North Melbourne,3,12,,,,,3-2-1
1953,Ron Branton,Branton,Ron,Richmond,3,17,,,,,3-2-1
1953,Frank Ryan,Ryan,Frank,Richmond,3,17,,,,,3-2-1
1953,Kevin Dillon,Dillon,Kevin,Richmond,3,18,,,,,3-2-1
1953,Max Oppy,Oppy,Max,Richmond,3,18,,,,,3-2-1
1953,Fred Goldsmith,Goldsmith,Fred,South Melbourne,3,12,,,,,3-2-1
1953,Geoff Hibbins,Hibbins,Geoff,St Kilda,3,16,,,,,3-2-1
1953,Neville Linney,Linney,Neville,St Kilda,3,12,,,,,3-2-1
1953,Bruce Phillips,Phillips,Bruce,St Kilda,3,16,,,,,3-2-1
1953,Harry Dern,Dern,Harry,Carlton,2,8,,,,,3-2-1
1953,Doug Beasy,Beasy,Doug,Carlton,2,17,,,,,3-2-1
1953,John Brown,Brown,John,Carlton,2,14,,,,,3-2-1
1953,Jack Finck,Finck,Jack,Collingwood,2,17,,,,,3-2-1
1953,Doug Bigelow,Bigelow,Doug,Essendon,2,18,,,,,3-2-1
1953,Geoff Leek,Leek,Geoff,Essendon,2,17,,,,,3-2-1
1953,Bob Syme,Syme,Bob,Essendon,2,15,,,,,3-2-1
1953,Fred Anderson,Anderson,Fred,Fitzroy,2,5,,,,,3-2-1
1953,Jack Gervasoni,Gervasoni,Jack,Fitzroy,2,16,,,,,3-2-1
1953,Norm Johnstone,Johnstone,Norm,Fitzroy,2,18,,,,,3-2-1
